% # columns="iteration, evaluation, void, void, void, xmean", seed=886474, Wed Sep 27 01:44:06 2023, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 7 0 0 0 -0.11400917097276922 -0.8021881284096996 0.5494803474645912
2 14 0 0 0 -0.10065335737440072 -1.3515544157351171 0.6335843974633705
3 21 0 0 0 -0.34933552810810187 -2.418077968457871 1.4971806085319908
4 28 0 0 0 -0.7833591065911254 -3.506888781155514 1.7874527430635179
5 35 0 0 0 -1.510065506573675 -2.7433808254893743 1.8987018151043507
6 42 0 0 0 -1.7358576344262477 -2.100149337019355 2.341896948286541
7 49 0 0 0 -1.9558455401873571 -2.4653087208225917 2.03336191169255
8 56 0 0 0 -1.9380039269145939 -1.9535364334697218 2.145033035962628
9 63 0 0 0 -2.635206345475907 -2.165292186945975 1.9698105372483066
10 70 0 0 0 -2.599636905394958 -2.313827049587485 2.1008342304721004
11 77 0 0 0 -2.8533276151955254 -2.0237679660718393 2.0660643923883395
12 84 0 0 0 -2.533344171064498 -2.272973085620162 2.0274084413317985
13 91 0 0 0 -2.21135742987765 -2.5480829551844977 1.9660709088412323
14 98 0 0 0 -2.7988385189943314 -2.360017487209281 2.157398899541996
15 105 0 0 0 -2.542969720730128 -2.202051885947156 2.100164020690709
16 112 0 0 0 -2.1107298143364805 -2.457482229160954 2.0384706804610677
17 119 0 0 0 -2.1508970039147437 -2.572384893987937 2.016729302761617
18 126 0 0 0 -1.8862684295023822 -2.745127548417137 1.9415396459359267
19 133 0 0 0 -1.8309312387563155 -2.7972057605010243 1.9444153701847608
20 140 0 0 0 -1.3523390901878265 -2.988901077859615 1.7958971215646997
21 147 0 0 0 -1.1780831276610362 -3.131681014883435 1.8087292838794724
22 154 0 0 0 -1.2012504540023932 -3.0774849109483227 1.7775549140259828
23 161 0 0 0 -1.3280433900559039 -3.0402146805697954 1.7812390990246645
24 168 0 0 0 -1.3575390823224198 -3.034293899405941 1.8004650679205585
25 175 0 0 0 -1.382048904752597 -2.9807837592069877 1.8445237127581906
26 182 0 0 0 -1.2755318451881532 -2.9921777962479332 1.8086986924240207
27 189 0 0 0 -1.2998914650195892 -3.0050103410137208 1.814482509107954
28 196 0 0 0 -1.282479968925937 -3.0051079574435677 1.8149224286292653
29 203 0 0 0 -1.2000225649239193 -3.0463595196096316 1.8008220285598144
30 210 0 0 0 -1.1447431034262217 -3.061836236547715 1.78374849061744
31 217 0 0 0 -1.1668686853181505 -3.0469460569437925 1.7879211783522555
32 224 0 0 0 -1.2402789464555286 -3.00018261048174 1.805308908647203
33 231 0 0 0 -1.1520766370371676 -3.038994876583178 1.7841959107172838
34 238 0 0 0 -1.1120107099265033 -3.062430462528201 1.7733597307917892
35 245 0 0 0 -1.1358188109015153 -3.053208808176792 1.7777577786536034
36 252 0 0 0 -1.121169935801704 -3.0566735443535693 1.776226458472203
37 259 0 0 0 -1.150701997565496 -3.0486795883951947 1.7818303113168619
38 266 0 0 0 -1.1628740528028527 -3.0392704293866206 1.785184763629661
39 273 0 0 0 -1.1736071131192132 -3.034200975384105 1.7880040483009474
40 280 0 0 0 -1.1642342153658523 -3.039307995253739 1.7855129110366206
41 287 0 0 0 -1.1624755686018062 -3.0404586685704387 1.785233088144747
42 294 0 0 0 -1.1567955965157735 -3.04340596815528 1.7838651238372367
43 301 0 0 0 -1.1488517319744749 -3.0466077529115125 1.7818795808395058
