% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=897942, Fri Sep 15 13:12:06 2023
1 7 0.42846592632879515 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 14 0.5600453387310594 1.031225846681889 0.7717659924973707 0.7717659924973707 1.0082278999014087 1.031225846681889
3 21 0.590202842530155 1.3052789800881475 0.7749704044457589 0.7749704044457589 0.9092541784005352 1.3052789800881475
4 28 0.46550284506415546 1.3567042148089368 0.7261249407965754 0.7261249407965754 0.7741616713200961 1.3567042148089368
5 35 0.3593781424946982 1.353742230581022 0.6355698977288731 0.6355698977288731 0.7157882366108589 1.353742230581022
6 42 0.30436265402561274 1.1611342759076146 0.5606794366374336 0.5606794366374336 0.7080230012076426 1.1611342759076146
7 49 0.3630892996395657 1.1365473581045429 0.47161759100256934 0.47161759100256934 0.714183339217686 1.1365473581045429
8 56 0.5442973975821017 1.0588221842255068 0.4218906538369068 0.4218906538369068 0.9241394776493344 1.0588221842255068
9 63 0.6006214494607163 1.1787051330183371 0.3732285473037239 0.3732285473037239 0.9712137556991921 1.1787051330183371
10 70 0.6081037335537324 1.184759350005077 0.3356411951126283 0.3356411951126283 0.9077468873425322 1.184759350005077
11 77 0.48402876879564505 1.2962183933210532 0.3157313882782865 0.3157313882782865 0.9241790738560746 1.2962183933210532
12 84 0.44410925868837287 1.2456385102027618 0.2672779995029093 0.2672779995029093 0.888608925473371 1.2456385102027618
13 91 0.421301197687143 1.2565773598218182 0.21561144971261206 0.21561144971261206 0.9122973721102126 1.2565773598218182
14 98 0.42135591473448286 1.3331438646594769 0.20936468627979854 0.20936468627979854 0.8125386589010658 1.3331438646594769
15 105 0.3303153794039641 1.3947414858256584 0.17676775003450293 0.17676775003450293 0.8299010204389328 1.3947414858256584
