% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=886474, Wed Sep 27 01:44:06 2023, <python>{}</python>
1 7 0.6156308219815911 1.0000333338888951 1.5926778044108363 1.5926778044108363e+00 1.8117662478107264 2.028843702005813   
2 14 0.6895075591942471 1.474869302629779 1.4698793517305306 1.4698793517305306e+00 1.6007733234917543 1.8848358185835492   
3 21 0.9184107467938445 1.6598605940250597 1.2356876301876043 1.2356876301876043e+00 1.5187035329597098 1.7650243695463301   
4 28 1.1113679747304723 2.3596634930432345 1.233622030884517 1.2336220308845169e+00 1.434759369496214 1.6226289528932114   
5 35 1.183856159677618 2.535542257828297 1.2249887304511513 1.2249887304511513e+00 1.3967750087102715 1.6373163648983515   
6 42 1.2076654906153572 2.03636387946951 1.2249887304511513 1.2490681434491693e+00 1.273036260079867 1.6669349643828304   
7 49 1.0308747818567996 1.8904024236017711 1.2249887304511513 1.2972032110101024e+00 1.4418479566348816 2.0420634650002705   
8 56 0.8687644515184332 1.6836676768925605 1.2249887304511513 1.2458928528138755e+00 1.3758409208037754 1.4713670563054528   
9 63 0.8656428185501711 1.5874523213712641 1.2249887304511513 1.2350607822288193e+00 1.3109108202765571 1.8251899677045407   
10 70 0.7212896755531911 1.4952122534137982 1.2249887304511513 1.2401941281431681e+00 1.300936746497906 1.3986158808084745   
11 77 0.6292699818386723 1.6144803367308038 1.2249887304511513 1.2353895532434653e+00 1.2737787200226496 1.3040001298441988   
12 84 0.4983614056947256 1.867971567925817 1.2249887304511513 1.2304785810792900e+00 1.2624784547084187 1.306325888560742   
13 91 0.4913173828139152 1.7801812640385017 1.2212979725801425 1.2212979725801425e+00 1.228155385758034 1.2556564319090766   
14 98 0.5044329604954436 2.1074626803982657 1.2210807826830978 1.2210807826830978e+00 1.2314251218693903 1.3331791312748298   
15 105 0.4335103064874468 2.254219953745764 1.2210807826830978 1.2268313939709676e+00 1.2381336013036555 1.2621960737934204   
16 112 0.4190753990794649 2.4829589254951285 1.2210807826830978 1.2214564731978437e+00 1.2305303797907674 1.2476751003297393   
17 119 0.3746686363992369 2.598222005054334 1.2210807826830978 1.2214649025061082e+00 1.2256350021602438 1.2370864469230451   
18 126 0.38024017930300746 2.599528320937602 1.2209685238663255 1.2209685238663255e+00 1.2230007102164202 1.2412977659124569   
19 133 0.34007691006883944 3.483975639552653 1.2209685238663255 1.2210553668017099e+00 1.223455889804236 1.2298718080686746   
20 140 0.4045862840945146 3.8592223973192987 1.2209685238663255 1.2211249020251504e+00 1.221814459718518 1.2264199438825025   
21 147 0.4227192533324989 5.1788732151109 1.2209685238663255 1.2217473869208884e+00 1.2236921741211262 1.226905287622553   
22 154 0.35546950748959005 6.199199826086131 1.2209685238663255 1.2213398777819462e+00 1.224395103721798 1.2256352971621016   
23 161 0.28687984196636623 6.975171042617402 1.2209685238663255 1.2215870209287774e+00 1.2218472087246235 1.2232865807145885   
24 168 0.21475282700854453 7.327693014055408 1.2209685238663255 1.2213334501322228e+00 1.2220705947501032 1.2224760794949965   
25 175 0.20908508449424035 7.5581490146321615 1.2209685238663255 1.2209998994423938e+00 1.221551255985911 1.2235119553731237   
26 182 0.20973745862749096 7.115224980675891 1.2209685238663255 1.2210166291128528e+00 1.2212591409029694 1.2218822043754323   
27 189 0.15659071629497426 7.997795131905828 1.2209685238663255 1.2209811075006438e+00 1.221097562660465 1.221491148939158   
28 196 0.12346885329330033 8.296034069517022 1.2209537804183936 1.2209537804183936e+00 1.2210697721450037 1.221174363012302   
29 203 0.11395074699118683 9.56455917032457 1.2209537804183936 1.2209891108827731e+00 1.2210326450851714 1.22109617167974   
30 210 0.10506211212353064 11.075058294581206 1.2209537804183936 1.2209682594383400e+00 1.2209748096772706 1.2211155529367053   
31 217 0.08776585378503914 11.521217172136467 1.2209537804183936 1.2209557306471133e+00 1.2209708050355965 1.221015113298886   
32 224 0.09355890875996146 12.989118362375917 1.2209497980204729 1.2209497980204729e+00 1.2209596172979813 1.2209839757827827   
33 231 0.08771791927432634 13.38318765448331 1.220949311421217 1.2209493114212171e+00 1.2209583984345684 1.220997712387592   
34 238 0.07609942104037194 15.141559194128202 1.220949311421217 1.2209501226689465e+00 1.220953040679545 1.2209653014964272   
35 245 0.06039273749541693 15.492363564448096 1.220949311421217 1.2209517516318589e+00 1.2209584303999805 1.2209597116764481   
36 252 0.05143404256376317 17.660968133640267 1.220949311421217 1.2209503255201273e+00 1.220951846943462 1.220955979508608   
37 259 0.04825998418454587 16.414339156554888 1.220949311421217 1.2209499384372606e+00 1.220951666518603 1.220961666101373   
38 266 0.04196596362873043 16.738797232890104 1.2209491049128023 1.2209491049128023e+00 1.2209506058866968 1.2209513749230299   
39 273 0.03520525269329901 20.157016265154855 1.2209491049128023 1.2209491932165324e+00 1.2209494517733002 1.2209521080295884   
