% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=849541, Fri Sep 15 12:20:49 2023
1 7 -0.08847191136509422 -0.06949747802003464 0.003167729751098875 0.008415032329750473 0.9546879301767455 0.9988365309533062 1.0444599276219293
2 14 -0.12286388438208248 -0.10599009830279094 -0.0013590706821850727 0.01664415244539201 0.9546879301767455 0.9988365309533062 1.0444599276219293
3 21 -0.21617084315919774 -0.1864550998253408 0.06991409110101493 0.1256547447426099 0.9546879301767455 0.9988365309533062 1.0444599276219293
4 28 -0.39223340386543504 -0.31337100930725 -0.0001309958882217306 0.025419947359935958 0.7774159064912892 0.9952125702682169 1.1854013870054547
5 35 -0.5173006115274511 -0.48206373418179255 0.05674570636286905 0.20111197586543098 0.7774159064912892 0.9952125702682169 1.1854013870054547
6 42 -0.691343972611332 -0.6093136178406314 0.16777612446804557 0.3447756838002373 0.7774159064912892 0.9952125702682169 1.1854013870054547
7 49 -0.7452196383549489 -0.6667415301286206 0.2084766062511168 0.42173787681803426 0.5046672272920686 0.8146749051742334 1.4427805753393996
8 56 -0.8225493713743091 -0.7126832703300112 0.19849210828902392 0.3923511334510711 0.5046672272920686 0.8146749051742334 1.4427805753393996
9 63 -0.8357755971293275 -0.723733483908931 0.21594865781651187 0.41713392517126296 0.5046672272920686 0.8146749051742334 1.4427805753393996
10 70 -0.8653008534280056 -0.7387796039685871 0.22177332617523654 0.4154363867637593 0.36390020396894956 0.8583457499752687 1.4597325834038068
11 77 -0.8273687338470234 -0.6681876153767745 0.19828785607975852 0.3279318947616874 0.36390020396894956 0.8583457499752687 1.4597325834038068
12 84 -0.9020430477740121 -0.7801303505700501 0.33181554656989004 0.580551481745908 0.36390020396894956 0.8583457499752687 1.4597325834038068
13 91 -0.9301461174643615 -0.8213217113768261 0.342616833088098 0.621771941822204 0.2380374503950477 0.7490309215633458 1.5434671524692032
14 98 -0.9316045523381492 -0.8326808732240432 0.39225621979066844 0.7016449050147996 0.2380374503950477 0.7490309215633458 1.5434671524692032
15 105 -0.9448470458735202 -0.8676301832162218 0.4106670691026232 0.7595492905516065 0.2380374503950477 0.7490309215633458 1.5434671524692032
